Commission Agent,Policy No,Premium transaction name,Policy Status,Applied Premium Date,Issued Date,Receive Policy date,Freelook,CUTOFF,Status,Premium Collected,FYC,RYC,Total Com
60055536,80052558,Flex Prem Premium Collection  ,IF,2024-01-15,2019-11-21,2019-11-25,1513.0,20240115,5,1000000.0,0.0,40000.0,40000.0
60055536,80053011,Flex Prem Premium Collection  ,IF,2024-01-15,2019-11-26,2019-11-29,1509.0,20240115,5,1000000.0,0.0,40000.0,40000.0
60055557,80102131,Premium Collection            ,IF,2024-01-15,2022-01-20,2022-01-27,719.0,20240115,5,14821000.0,0.0,1166000.0,1166000.0
60055711,80102223,Premium Collection            ,IF,2024-01-15,2022-01-24,2022-01-28,718.0,20240115,5,13053000.0,0.0,953000.0,953000.0
60055712,80102218,Premium Collection            ,IF,2024-01-15,2022-01-27,2022-02-19,696.0,20240115,5,15644000.0,0.0,1108000.0,1108000.0
60055810,80132095,Component change - prem coll  ,IF,2024-01-09,2023-02-07,2023-02-14,336.0,20240115,5,50000.0,18000.0,0.0,18000.0
60055810,80132095,Premium Collection            ,IF,2024-01-09,2023-02-07,2023-02-14,336.0,20240115,5,12716000.0,42000.0,1178000.0,1220000.0
60055816,80132487,Premium Collection            ,IF,2024-01-15,2023-01-28,2023-02-08,342.0,20240115,5,12041000.0,0.0,1137000.0,1137000.0
60055955,80115385,Premium Collection            ,IF,2024-01-15,2022-07-25,2022-07-28,537.0,20240115,5,6636000.0,0.0,648000.0,648000.0
60056006,80101717,Premium Collection            ,IF,2024-01-11,2022-01-11,2022-01-17,729.0,20240115,5,8458000.0,13000.0,612000.0,625000.0
60056019,80102586,Premium Collection            ,IF,2024-01-11,2022-01-27,2022-02-11,704.0,20240115,5,7961000.0,0.0,588000.0,588000.0
60056020,80102397,Premium Collection            ,IF,2024-01-10,2022-01-26,2022-02-12,703.0,20240115,5,15100000.0,0.0,1085000.0,1085000.0
60056020,80102480,Premium Collection            ,IF,2024-01-11,2022-01-26,2022-02-11,704.0,20240115,5,15000000.0,0.0,1080000.0,1080000.0
60056020,80102633,Premium Collection            ,IF,2024-01-12,2022-01-28,2022-02-11,704.0,20240115,5,22000000.0,0.0,1580000.0,1580000.0
60056020,80102914,Component change - prem coll  ,IF,2024-01-11,2022-01-27,2022-02-12,703.0,20240115,5,51000.0,8000.0,0.0,8000.0
60056020,80102914,Premium Collection            ,IF,2024-01-15,2022-01-27,2022-02-12,703.0,20240115,5,17600000.0,60000.0,1138000.0,1198000.0
60056020,80132630,Premium Collection            ,IF,2024-01-15,2023-01-30,2023-02-06,344.0,20240115,5,15000000.0,0.0,1420000.0,1420000.0
60056052,80102488,Premium Collection            ,IF,2024-01-12,2022-01-27,2022-02-19,696.0,20240115,5,14421000.0,0.0,941000.0,941000.0
60056095,80102688,Premium Collection            ,IF,2024-01-12,2022-01-27,2022-02-12,703.0,20240115,5,15410000.0,0.0,980000.0,980000.0
60056095,80102737,Premium Collection            ,IF,2024-01-12,2022-01-28,2022-02-12,703.0,20240115,5,18379000.0,0.0,1192000.0,1192000.0
60056176,80125352,Premium Collection            ,IF,2024-01-12,2022-11-16,2022-11-22,420.0,20240115,5,36034000.0,0.0,2598000.0,2598000.0
60056250,80125935,Premium Collection            ,IF,2024-01-10,2022-11-25,2022-11-30,412.0,20240115,5,7990000.0,0.0,759000.0,759000.0
60056250,80126339,Premium Collection            ,IF,2024-01-12,2022-11-25,2022-11-30,412.0,20240115,5,5018000.0,0.0,483000.0,483000.0
60056290,80132055,Premium Collection            ,IF,2024-01-08,2023-01-27,2023-02-01,349.0,20240115,5,14966000.0,0.0,1497000.0,1497000.0
60056599,80131191,Premium Collection            ,IF,2024-01-04,2022-12-31,2023-02-07,343.0,20240115,5,12131000.0,0.0,1125000.0,1125000.0
60056615,80114893,Premium Collection            ,IF,2024-01-12,2022-07-18,2022-07-29,536.0,20240115,5,10281000.0,0.0,962000.0,962000.0
60056615,80130542,Premium Collection            ,IF,2024-01-08,2022-12-29,2023-01-09,372.0,20240115,5,20220000.0,0.0,1900000.0,1900000.0
60056671,80107630,Premium Collection            ,IF,2024-01-15,2022-04-14,2022-04-25,631.0,20240115,5,3354000.0,0.0,325000.0,325000.0
60056671,80107633,Premium Collection            ,IF,2024-01-15,2022-04-14,2022-04-25,631.0,20240115,5,3225000.0,0.0,307000.0,307000.0
60056959,80131866,Premium Collection            ,IF,2024-01-15,2023-01-12,2023-02-06,344.0,20240115,5,16780000.0,0.0,1649000.0,1649000.0
60056984,80101821,Premium Collection            ,IF,2024-01-10,2022-01-13,2022-01-19,727.0,20240115,5,24111000.0,0.0,1683000.0,1683000.0
60057189,80095643,Premium Collection            ,IF,2024-01-04,2021-11-25,2021-12-16,761.0,20240115,5,4068000.0,0.0,300000.0,300000.0
60057189,80097525,Premium Collection            ,IF,2024-01-15,2021-11-29,2021-12-06,771.0,20240115,5,13858000.0,0.0,996000.0,996000.0
60057189,80112917,Premium Collection            ,IF,2024-01-12,2022-06-27,2022-07-01,564.0,20240115,5,5015000.0,0.0,487000.0,487000.0
60057189,80112918,Premium Collection            ,IF,2024-01-12,2022-06-27,2022-07-01,564.0,20240115,5,7533000.0,0.0,696000.0,696000.0
60057194,80110025,Premium Collection            ,IF,2024-01-15,2022-05-24,2022-05-27,599.0,20240115,5,10119000.0,0.0,1012000.0,1012000.0
60057649,80018363,Flex Prem Premium Collection  ,IF,2024-01-09,2017-12-22,2018-01-04,2203.0,20240115,5,336000.0,0.0,3000.0,3000.0
60057649,80018389,Flex Prem Premium Collection  ,IF,2024-01-09,2017-12-21,2017-12-28,2210.0,20240115,5,816000.0,0.0,12000.0,12000.0
60057649,80036586,Flex Prem Premium Collection  ,IF,2024-01-07,2019-01-29,2019-02-01,1810.0,20240115,5,4309000.0,0.0,46000.0,46000.0
60057649,80036586,Single Premium Top-up         ,IF,2024-01-09,2019-01-29,2019-02-01,1810.0,20240115,5,2791000.0,0.0,28000.0,28000.0
60057649,80052322,Flex Prem Premium Collection  ,IF,2024-01-04,2019-11-19,2019-11-26,1512.0,20240115,5,4336000.0,0.0,177000.0,177000.0
60057649,80131512,Premium Collection            ,IF,2024-01-05,2023-01-09,2023-01-17,364.0,20240115,5,23651000.0,0.0,1872000.0,1872000.0
60057930,80109661,Premium Collection            ,IF,2024-01-08,2022-05-17,2022-05-23,603.0,20240115,5,3087000.0,0.0,297000.0,297000.0
60057930,80125974,Premium Collection            ,IF,2024-01-08,2022-11-28,2022-12-06,406.0,20240115,5,7741000.0,0.0,746000.0,746000.0
60058135,80109297,Premium Collection            ,IF,2024-01-03,2022-05-06,2022-05-10,616.0,20240115,5,2303000.0,0.0,203000.0,203000.0
60058297,80130845,Premium Collection            ,IF,2024-01-15,2022-12-31,2023-01-10,371.0,20240115,5,9311000.0,0.0,891000.0,891000.0
60058447,80132583,Premium Collection            ,IF,2024-01-15,2023-01-30,2023-02-14,336.0,20240115,5,13022000.0,0.0,1212000.0,1212000.0
60058495,80131844,Premium Collection            ,IF,2024-01-08,2023-01-11,2023-01-30,351.0,20240115,5,15197000.0,0.0,1528000.0,1528000.0
60058600,80109311,Premium Collection            ,IF,2024-01-05,2022-05-06,2022-05-11,615.0,20240115,5,4710000.0,0.0,435000.0,435000.0
60058843,80125510,Premium Collection            ,IF,2024-01-15,2022-11-18,2022-11-28,414.0,20240115,5,14997000.0,0.0,1500000.0,1500000.0
60058873,80126960,Premium Collection            ,IF,2024-01-15,2022-11-30,2022-12-16,396.0,20240115,5,5031000.0,0.0,461000.0,461000.0
60059033,80109338,Premium Collection            ,IF,2024-01-09,2022-05-09,2022-05-14,612.0,20240115,5,3699000.0,13000.0,349000.0,362000.0
60059283,80127536,Premium Collection            ,IF,2024-01-03,2022-12-09,2022-12-13,399.0,20240115,5,20064000.0,0.0,1404000.0,1404000.0
60059355,80131446,Premium Collection            ,IF,2024-01-08,2023-01-03,2023-01-10,371.0,20240115,5,17023000.0,0.0,1681000.0,1681000.0
60059355,80131456,Premium Collection            ,IF,2024-01-08,2023-01-03,2023-01-10,371.0,20240115,5,16018000.0,0.0,1580000.0,1580000.0
60059355,80131515,Premium Collection            ,IF,2024-01-08,2023-01-11,2023-01-31,350.0,20240115,5,20772000.0,0.0,1904000.0,1904000.0
60059355,80131967,Premium Collection            ,IF,2024-01-15,2023-01-16,2023-01-30,351.0,20240115,5,19555000.0,0.0,1869000.0,1869000.0
60059583,80101631,Premium Collection            ,IF,2024-01-03,2022-01-07,2022-01-14,732.0,20240115,5,10655000.0,0.0,825000.0,825000.0
60059660,80116808,Premium Collection            ,IF,2024-01-03,2022-08-09,2022-08-23,511.0,20240115,5,8513000.0,38000.0,645000.0,683000.0
60059660,80116814,Premium Collection            ,IF,2024-01-03,2022-08-08,2022-08-23,511.0,20240115,5,4544000.0,0.0,420000.0,420000.0
60060167,80071756,Flex Prem Premium Collection  ,IF,2024-01-05,2021-01-11,2021-01-14,1097.0,20240115,5,102000.0,0.0,7000.0,7000.0
60060633,80122380,Premium Collection            ,IF,2024-01-10,2022-10-11,2022-10-17,456.0,20240115,5,7447000.0,0.0,671000.0,671000.0
60060667,80131979,Premium Collection            ,IF,2024-01-08,2023-01-16,2023-01-30,351.0,20240115,5,16138000.0,0.0,1567000.0,1567000.0
60061132,80129685,Premium Collection            ,IF,2024-01-10,2022-12-31,2023-01-27,354.0,20240115,5,7372000.0,0.0,693000.0,693000.0
60063206,80126280,Premium Collection            ,IF,2024-01-04,2022-11-25,2022-11-30,412.0,20240115,5,31415000.0,0.0,3007000.0,3007000.0
60063206,80132056,Premium Collection            ,IF,2024-01-08,2023-01-28,2023-02-01,349.0,20240115,5,23025000.0,0.0,2287000.0,2287000.0
60065153,80113624,Premium Collection            ,IF,2024-01-15,2022-06-29,2022-07-10,555.0,20240115,5,6031000.0,0.0,587000.0,587000.0
60065153,80130607,Premium Collection            ,IF,2024-01-15,2022-12-29,2023-01-05,376.0,20240115,5,8001000.0,0.0,740000.0,740000.0
60066517,80132642,Premium Collection            ,IF,2024-01-15,2023-01-31,2023-02-12,338.0,20240115,5,22500000.0,0.0,2250000.0,2250000.0
60066756,80127046,Premium Collection            ,IF,2024-01-09,2022-11-30,2022-12-11,401.0,20240115,5,15854000.0,0.0,1500000.0,1500000.0
60066804,80114561,Premium Collection            ,IF,2024-01-10,2022-07-12,2022-07-24,541.0,20240115,5,8169000.0,0.0,782000.0,782000.0
60066862,80017211,Flex Prem Premium Collection  ,IF,2024-01-04,2017-11-21,2017-11-27,2241.0,20240115,5,4457000.0,0.0,49000.0,49000.0
60066862,80017318,Flex Prem Premium Collection  ,IF,2024-01-04,2017-11-23,2017-12-04,2234.0,20240115,5,4204000.0,0.0,44000.0,44000.0
60066862,80017333,Flex Prem Premium Collection  ,IF,2024-01-04,2017-11-23,2017-12-04,2234.0,20240115,5,5318000.0,0.0,55000.0,55000.0
60066862,80017547,Flex Prem Premium Collection  ,IF,2024-01-11,2017-11-26,2017-12-01,2237.0,20240115,5,10163000.0,0.0,116000.0,116000.0
60066862,80018729,Flex Prem Premium Collection  ,IF,2024-01-15,2017-12-24,2018-01-29,2178.0,20240115,5,11764000.0,0.0,118000.0,118000.0
60066862,80019291,Flex Prem Premium Collection  ,IF,2024-01-15,2017-12-29,2018-01-10,2197.0,20240115,5,5000000.0,0.0,50000.0,50000.0
60066862,80019328,Flex Prem Premium Collection  ,IF,2024-01-08,2018-01-03,2018-02-02,2174.0,20240115,5,6177000.0,0.0,67000.0,67000.0
60066862,80019328,Single Premium Top-up         ,IF,2024-01-09,2018-01-03,2018-02-02,2174.0,20240115,5,331000.0,0.0,3000.0,3000.0
60066862,80019423,Flex Prem Premium Collection  ,IF,2024-01-11,2018-01-11,2018-01-17,2190.0,20240115,5,4722000.0,0.0,49000.0,49000.0
60066862,80026584,Flex Prem Premium Collection  ,IF,2024-01-08,2018-07-23,2018-08-02,1993.0,20240115,5,3816000.0,0.0,38000.0,38000.0
60066862,80033772,Flex Prem Premium Collection  ,IF,2024-01-10,2018-11-27,2018-12-05,1868.0,20240115,5,5000000.0,0.0,56000.0,56000.0
60066862,80033772,Single Premium Top-up         ,IF,2024-01-11,2018-11-27,2018-12-05,1868.0,20240115,5,1400000.0,0.0,14000.0,14000.0
60066862,80034402,Flex Prem Premium Collection  ,IF,2024-01-12,2018-12-03,2018-12-23,1850.0,20240115,5,4800000.0,0.0,48000.0,48000.0
60066862,80035441,Flex Prem Premium Collection  ,IF,2024-01-15,2018-12-24,2019-01-06,1836.0,20240115,5,5196000.0,0.0,53000.0,53000.0
60066862,80035447,Flex Prem Premium Collection  ,IF,2024-01-15,2018-12-24,2019-01-06,1836.0,20240115,5,5247000.0,0.0,60000.0,60000.0
60066862,80035874,Flex Prem Premium Collection  ,IF,2024-01-08,2018-12-26,2019-01-02,1840.0,20240115,5,5000000.0,0.0,54000.0,54000.0
60066862,80055594,Flex Prem Premium Collection  ,IF,2024-01-15,2020-01-14,2020-01-17,1460.0,20240115,5,5301000.0,0.0,206000.0,206000.0
60066862,80100795,Premium Collection            ,IF,2024-01-15,2021-12-30,2022-01-12,734.0,20240115,5,6011000.0,0.0,418000.0,418000.0
60066862,80126922,Premium Collection            ,IF,2024-01-11,2022-11-29,2022-12-07,405.0,20240115,5,15445000.0,0.0,1474000.0,1474000.0
60067314,80126166,Premium Collection            ,IF,2024-01-05,2022-11-24,2022-11-29,413.0,20240115,5,14970000.0,0.0,1360000.0,1360000.0
60067327,80126358,Premium Collection            ,IF,2024-01-11,2022-11-28,2022-12-05,407.0,20240115,5,6578000.0,0.0,624000.0,624000.0
60067592,80130997,Premium Collection            ,IF,2024-01-10,2022-12-31,2023-01-11,370.0,20240115,5,26374000.0,0.0,2583000.0,2583000.0
60067594,80081360,Premium Collection            ,IF,2024-01-12,2021-05-18,2021-05-26,965.0,20240115,5,8175000.0,0.0,606000.0,606000.0
60067608,80096018,Premium Collection            ,IF,2024-01-08,2021-11-16,2021-11-18,789.0,20240115,5,16528000.0,0.0,1243000.0,1243000.0
60067630,80123405,Premium Collection            ,IF,2024-01-15,2022-10-27,2022-11-10,432.0,20240115,5,5142000.0,0.0,532000.0,532000.0
60067630,80126139,Premium Collection            ,IF,2024-01-04,2022-11-24,2022-12-01,411.0,20240115,5,10004000.0,0.0,967000.0,967000.0
60067703,80126548,Premium Collection            ,IF,2024-01-11,2022-11-28,2022-12-05,407.0,20240115,5,9444000.0,0.0,931000.0,931000.0
60068160,80125656,Premium Collection            ,IF,2024-01-15,2022-11-21,2022-11-30,412.0,20240115,5,7610000.0,0.0,753000.0,753000.0
60068160,80125661,Premium Collection            ,IF,2024-01-15,2022-11-21,2022-11-30,412.0,20240115,5,6659000.0,0.0,666000.0,666000.0
60068160,80132051,Premium Collection            ,IF,2024-01-10,2023-01-17,2023-02-06,344.0,20240115,5,17438000.0,0.0,1919000.0,1919000.0
60068168,80123036,IAV Top-up(2021)              ,IF,2024-01-05,2022-10-24,2022-11-01,441.0,20240115,5,198000.0,0.0,2000.0,2000.0
60068325,80127378,Premium Collection            ,IF,2024-01-11,2022-11-30,2022-12-12,400.0,20240115,5,6027000.0,0.0,588000.0,588000.0
60068634,80132501,Premium Collection            ,IF,2024-01-15,2023-01-28,2023-02-07,343.0,20240115,5,16082000.0,0.0,1512000.0,1512000.0
60068794,80128719,Premium Collection            ,IF,2024-01-09,2022-12-19,2022-12-22,390.0,20240115,5,21249000.0,0.0,2183000.0,2183000.0
60068982,80126356,Premium Collection            ,IF,2024-01-11,2022-11-28,2022-12-05,407.0,20240115,5,7108000.0,0.0,668000.0,668000.0
60068982,80129522,Premium Collection            ,IF,2024-01-12,2022-12-23,2022-12-29,383.0,20240115,5,6996000.0,0.0,653000.0,653000.0
60069243,80008704,Flex Prem Premium Collection  ,IF,2024-01-02,2016-12-29,2017-01-03,2569.0,20240115,5,5404000.0,0.0,38000.0,38000.0
60069243,80008704,Full Contract Reversal        ,IF,2024-01-02,2016-12-29,2017-01-03,2569.0,20240115,5,-4596000.0,0.0,-46000.0,-46000.0
60069243,80008704,Single Premium Top-up         ,IF,2024-01-02,2016-12-29,2017-01-03,2569.0,20240115,5,4596000.0,0.0,46000.0,46000.0
60069243,80032935,Flex Prem Premium Collection  ,IF,2024-01-04,2018-11-23,2018-11-28,1875.0,20240115,5,6043000.0,0.0,60000.0,60000.0
60069291,80124971,IAV Top-up(2021)              ,IF,2024-01-02,2022-11-10,2022-11-14,428.0,20240115,5,52358000.0,0.0,534000.0,534000.0
60069360,80151566,Premium Collection            ,IF,2024-01-05,2023-07-03,2023-07-10,190.0,20240115,5,7524000.0,2577000.0,0.0,2577000.0
60069757,80132209,Premium Collection            ,IF,2024-01-15,2023-01-27,2023-02-06,344.0,20240115,5,40685000.0,0.0,3587000.0,3587000.0
60069780,80128253,Premium Collection            ,IF,2024-01-02,2022-12-14,2022-12-21,391.0,20240115,5,3772000.0,0.0,373000.0,373000.0
60070001,80123401,Premium Collection            ,IF,2024-01-11,2022-10-27,2022-10-29,444.0,20240115,5,4422000.0,0.0,466000.0,466000.0
60070015,80124979,Premium Collection            ,IF,2024-01-08,2022-11-10,2022-11-14,428.0,20240115,5,15295000.0,0.0,1469000.0,1469000.0
60070596,80126403,Premium Collection            ,IF,2024-01-15,2022-11-28,2022-12-05,407.0,20240115,5,10058000.0,0.0,972000.0,972000.0
60070717,80129409,Premium Collection            ,IF,2024-01-15,2022-12-23,2022-12-27,385.0,20240115,5,10024000.0,0.0,883000.0,883000.0
60070911,80125265,Premium Collection            ,IF,2024-01-10,2022-11-18,2022-11-23,419.0,20240115,5,6282000.0,0.0,570000.0,570000.0
60070970,80131710,Premium Collection            ,IF,2024-01-08,2023-01-11,2023-01-31,350.0,20240115,5,25325000.0,0.0,2533000.0,2533000.0
60071043,80125451,Premium Collection            ,IF,2024-01-15,2022-11-17,2022-11-21,421.0,20240115,5,15641000.0,0.0,1523000.0,1523000.0
60071095,80130376,Premium Collection            ,IF,2024-01-02,2022-12-29,2023-01-05,376.0,20240115,5,14368000.0,0.0,1628000.0,1628000.0
60071098,80126117,Premium Collection            ,IF,2024-01-03,2022-11-24,2022-11-28,414.0,20240115,5,5255000.0,0.0,503000.0,503000.0
60071105,80128379,Premium Collection            ,IF,2024-01-15,2022-12-14,2022-12-19,393.0,20240115,5,15180000.0,0.0,1395000.0,1395000.0
60071132,80125357,Premium Collection            ,IF,2024-01-12,2022-11-16,2022-11-22,420.0,20240115,5,30009000.0,0.0,2141000.0,2141000.0
60071200,80131204,Premium Collection            ,IF,2024-01-09,2022-12-31,2023-01-10,371.0,20240115,5,11863000.0,0.0,1171000.0,1171000.0
60071200,80131229,Premium Collection            ,IF,2024-01-03,2022-12-31,2023-01-17,364.0,20240115,5,3790000.0,0.0,364000.0,364000.0
60071309,80130168,Premium Collection            ,IF,2024-01-15,2022-12-28,2023-01-04,377.0,20240115,5,8876000.0,0.0,789000.0,789000.0
60071341,80098478,Premium Collection            ,IF,2024-01-11,2021-12-16,2021-12-30,747.0,20240115,5,56131000.0,0.0,3932000.0,3932000.0
60071341,80098499,Premium Collection            ,IF,2024-01-11,2021-12-21,2021-12-30,747.0,20240115,5,17232000.0,0.0,1314000.0,1314000.0
60071341,80098815,Premium Collection            ,IF,2024-01-11,2021-12-20,2021-12-30,747.0,20240115,5,25677000.0,0.0,1976000.0,1976000.0
60071341,80098819,Premium Collection            ,IF,2024-01-11,2021-12-11,2021-12-30,747.0,20240115,5,25819000.0,0.0,1982000.0,1982000.0
60071341,80128778,Premium Collection            ,IF,2024-01-11,2022-12-27,2023-01-12,369.0,20240115,5,37587000.0,0.0,3417000.0,3417000.0
60071341,80129139,Premium Collection            ,IF,2024-01-08,2022-12-26,2023-01-06,375.0,20240115,5,12475000.0,0.0,1131000.0,1131000.0
60071341,80129142,Premium Collection            ,IF,2024-01-08,2022-12-26,2023-01-06,375.0,20240115,5,14120000.0,0.0,1288000.0,1288000.0
60071341,80129257,Premium Collection            ,IF,2024-01-11,2022-12-29,2023-01-12,369.0,20240115,5,445871000.0,0.0,31211000.0,31211000.0
60071366,80131849,Premium Collection            ,IF,2024-01-15,2023-01-11,2023-02-18,332.0,20240115,5,10738000.0,0.0,1035000.0,1035000.0
60071391,80131514,Premium Collection            ,IF,2024-01-15,2023-01-09,2023-01-13,368.0,20240115,5,12966000.0,0.0,1241000.0,1241000.0
60071437,80128810,Premium Collection            ,IF,2024-01-11,2022-12-19,2022-12-23,389.0,20240115,5,35640000.0,0.0,3377000.0,3377000.0
60071437,80152168,Premium Collection            ,IF,2024-01-09,2023-07-24,2023-08-06,163.0,20240115,5,9452000.0,3207000.0,0.0,3207000.0
